Date,Year,month,day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2005-10-03,2005,10,3,23,31.4,24.8,84,0,1.2,3,90,3,NW
2005-10-04,2005,10,4,23,30,26.1,83,2,0,3,360,2,N 
2005-10-05,2005,10,5,23,31.6,26.5,85,0,2.9,4,360,2,NE
2005-10-06,2005,10,6,23,31.2,26.8,79,0,0,2,360,2,N 
2005-10-07,2005,10,7,20,31.6,26.5,81,2,4.5,3,360,2,NE
2005-10-08,2005,10,8,23,31,25.4,80,8888,0,3,45,2,NE
2005-10-09,2005,10,9,23,31.6,26.2,80,0,6.2,3,45,2,E 
2005-10-10,2005,10,10,23,31.8,26,77,29,0.1,5,90,4,NE
2005-10-11,2005,10,11,23,29.8,26,79,8888,0,3,45,2,SE
2005-10-12,2005,10,12,23,30,26.2,78,4,0.5,3,45,3,NE
2005-10-13,2005,10,13,23,32,26.4,76,8888,4.8,3,180,2,N 
2005-10-14,2005,10,14,23,32,26.8,76,0,4.1,3,45,2,NE
2005-10-15,2005,10,15,23,31.6,26.5,78,0,0.2,4,45,2,NE
2005-10-16,2005,10,16,23,28.4,25.2,80,24,0,4,315,2,NW
2005-10-17,2005,10,17,23,31,26.6,72,0,3.5,5,315,2,NW
2005-10-18,2005,10,18,23,30,26.1,75,10,1.4,4,135,3,S 
2005-10-19,2005,10,19,20,30,26.2,76,8888,3.4,3,45,2,NE
2005-10-20,2005,10,20,22,31,25.2,66,19,0,4,135,3,SE
2005-10-21,2005,10,21,23,30.8,24.2,81,6,0.4,4,315,3,NW
2005-10-22,2005,10,22,23,30,25.7,78,7,0.8,4,315,3,NW
2005-10-23,2005,10,23,21,30.8,26.6,90,2,7.1,2,315,3,W 
2005-10-24,2005,10,24,23,31,25.7,83,6,5,4,315,3,NW
2005-10-25,2005,10,25,20,31.8,26.3,82,6,5.2,3,315,2,NW
2005-10-26,2005,10,26,23,31.6,27.2,73,0,8,3,360,2,N 
2005-10-27,2005,10,27,23,31.8,26.5,80,0,1.1,3,360,3,N 
2005-10-28,2005,10,28,22,32,26.2,82,4,3.2,3,45,2,NE
2005-10-29,2005,10,29,24,31.5,26.1,78,0,6.9,4,45,2,NE
2005-10-30,2005,10,30,24,30.2,26.9,78,0,3.3,2,215,2,S 
2005-10-31,2005,10,31,24,32,25.8,,42,0,,,,
2005-11-01,2005,11,1,21,31.2,26.8,84,1,3.1,3,360,2,NW
2005-11-02,2005,11,2,23,31.2,26.7,83,8,3.4,4,315,3,NW
2005-11-03,2005,11,3,23,30.6,26,89,6,1.8,3,215,2,SW
2005-11-04,2005,11,4,24,29.2,26,86,8888,0.5,4,360,3,NW
2005-11-05,2005,11,5,23,31,26.4,86,8888,7,2,215,2,SW
2005-11-06,2005,11,6,24,30.6,26.4,81,0,8,3,360,2,N 
2005-11-07,2005,11,7,24,31.6,27,81,0,8,4,45,2,NE
2005-11-08,2005,11,8,23,30.2,26.5,85,1,2.4,4,45,2,NE
2005-11-09,2005,11,9,23,31,27.1,83,5,8,3,45,2,N 
2005-11-10,2005,11,10,22,31.2,26.7,80,2,7.7,3,45,2,N 
2005-11-11,2005,11,11,23,31,26.3,80,0,8,4,315,3,NW
2005-11-12,2005,11,12,20,30,26.6,87,3,2.3,4,215,2,W 
2005-11-13,2005,11,13,23,30.6,26.4,82,26,6.4,3,45,2,NW
2005-11-14,2005,11,14,23,30.8,26.6,82,1,8,4,360,3,NW
2005-11-15,2005,11,15,23,30.8,25.9,84,87,4.6,4,45,2,SW
2005-11-16,2005,11,16,23,30.4,26.5,89,85,5.4,4,360,2,SW
2005-11-17,2005,11,17,24,31,26.6,84,12,5.7,3,315,2,N 
2005-11-18,2005,11,18,20,31,26.6,84,37,8,2,90,2,N 
2005-11-19,2005,11,19,23,30.8,26.1,82,0,4.5,3,135,2,N 
2005-11-20,2005,11,20,23,30.3,26,86,26,5.4,4,45,3,NW
2005-11-21,2005,11,21,23,30.2,26,86,0,2.1,4,90,2,E 
2005-11-22,2005,11,22,23,30.2,25.8,82,2,5.8,4,135,3,SE
2005-11-23,2005,11,23,23,29,25.6,89,8888,0,4,45,3,NE
2005-11-24,2005,11,24,21,32.6,25.5,86,5,1,2,315,2,N 
2005-11-25,2005,11,25,22,31,24.3,82,8888,4.3,4,270,3,W 
2005-11-26,2005,11,26,22,30.8,26.1,89,5,4.5,5,135,3,SE
2005-11-27,2005,11,27,23,30.8,25.9,86,11,3.8,3,45,2,NE
2005-11-28,2005,11,28,23,28.2,25.9,90,2,0.6,3,45,2,E 
2005-11-29,2005,11,29,23,31,25.9,90,7,6.8,3,315,3,NW
2005-11-30,2005,11,30,23,31.6,24,94,33,0,3,315,2,NW
2005-12-01,2005,12,1,22,28.4,25.1,84,38,3,3,270,2,W 
2005-12-02,2005,12,2,22,29,24.4,90,70,0.6,4,270,3,W 
2005-12-03,2005,12,3,23,30,26.8,70,9,6.8,5,360,3,NW
2005-12-04,2005,12,4,23,29.6,26,88,0,0.8,4,90,3,E 
2005-12-05,2005,12,5,23,28,25.1,87,11,0,3,90,3,E 
2005-12-06,2005,12,6,23,30.4,25.9,87,2,6.7,4,45,2,NE
2005-12-07,2005,12,7,23,30.7,26.3,84,42,4.1,3,315,2,NW
2005-12-08,2005,12,8,23,29.2,25.2,88,16,1,3,90,3,E 
2005-12-09,2005,12,9,23,29.6,25.7,89,8888,2.4,2,45,2,NE
2005-12-10,2005,12,10,23,27.5,24.1,95,49,0.1,4,45,2,SW
2005-12-11,2005,12,11,23,28.4,25.3,89,22,2.8,3,215,2,W 
2005-12-12,2005,12,12,23,30.2,25.5,86,36,1,3,45,2,E 
2005-12-13,2005,12,13,23,31,25.8,86,0,2.1,3,90,2,E 
2005-12-14,2005,12,14,23,28.8,25,91,8888,1.8,4,135,3,S 
2005-12-15,2005,12,15,23,30,25.7,86,13,1.3,3,215,2,SW
2005-12-16,2005,12,16,23,30,26.4,86,6,5.1,4,45,3,NE
2005-12-17,2005,12,17,23,27,24.1,95,21,0,3,180,2,S 
2005-12-18,2005,12,18,24,29.6,25.7,85,19,3.3,4,90,3,E 
2005-12-19,2005,12,19,23,30,25.9,86,8888,4.6,4,90,3,E 
2005-12-20,2005,12,20,24,31.2,26.4,84,0,5.3,5,90,4,SE
2005-12-21,2005,12,21,23,30.4,26.7,83,0,4.6,4,45,3,NE
2005-12-22,2005,12,22,23,29,25.5,84,0,3.6,4,45,2,NE
2005-12-23,2005,12,23,24,30.2,25.9,85,53,2.6,5,90,4,E 
2005-12-24,2005,12,24,23,27.8,24.9,91,1,0,4,90,3,SE
2005-12-25,2005,12,25,23,30,25.9,86,7,2.6,3,135,2,SE
2005-12-26,2005,12,26,23,30.4,26.1,86,0,7.2,3,360,2,N 
2005-12-27,2005,12,27,22,28.8,25.6,89,0,0.6,2,315,2,NW
2005-12-28,2005,12,28,22,30.6,25.9,82,1,8,2,315,2,N 
2005-12-29,2005,12,29,22,30.4,25.8,88,0,8,3,360,2,N 
2005-12-30,2005,12,30,21,30.6,25.5,84,0,7.3,2,360,2,N 
