_id,Date,Year,Month,Day,RR_original,RR_estimation_method,RR_imputed,imputation_method,is_outlier,RR_log,RR_sqrt,RR_boxcox,__v
68732e742a8d462de0fa6bf5,2005-01-24,2005,1,24,8888,meteorological_estimate,17.18002925904547,,False,2.9003236981564795,4.144879884754861,3.496883929599528,0
68732e742a8d462de0fa6bf6,2005-01-25,2005,1,25,6,,6,,False,1.9459101490553132,2.449489742783178,2.0378873807487454,0
68732e742a8d462de0fa6bf7,2005-01-26,2005,1,26,8888,meteorological_estimate,8.194445761208666,,False,2.2185995801339695,2.862594236214533,2.4478964728225217,0
68732e742a8d462de0fa6bf8,2005-01-27,2005,1,27,8888,meteorological_estimate,12.066666516770738,,False,2.57006444665668,3.4737107704543764,2.9826200382723562,0
68732e742a8d462de0fa6bf9,2005-01-28,2005,1,28,8888,meteorological_estimate,11.67308357518936,,False,2.539480340822075,3.4165894654156737,2.9356503265489047,0
68732e742a8d462de0fa6bfa,2005-01-29,2005,1,29,10,,10,,False,2.3978952727983707,3.1622776601683795,2.719404598712826,0
68732e742a8d462de0fa6bfb,2005-01-30,2005,1,30,8888,meteorological_estimate,10.737024863389037,,False,2.462748363492589,3.2767399749429367,2.81822426615429,0
68732e742a8d462de0fa6bfc,2005-01-31,2005,1,31,8888,meteorological_estimate,9.307644172693703,,False,2.3328857726651737,3.0508431904464874,2.620698120748127,0
68732e742a8d462de0fa6bfd,2005-02-01,2005,2,1,8888,meteorological_estimate,3.311944827769655,,False,1.4613890384806956,1.8198749483878431,1.304353207776268,0
68732e742a8d462de0fa6bfe,2005-02-02,2005,2,2,8888,meteorological_estimate,10.457466967719913,,False,2.4386416543701404,3.2338007000617575,2.7814483112300836,0
68732e742a8d462de0fa6bff,2005-02-03,2005,2,3,43,,43,,True,3.784189633918261,6.557438524302,4.958092391022096,0
68732e742a8d462de0fa6c00,2005-02-04,2005,2,4,8888,meteorological_estimate,16.99073102844281,,False,2.8898566824032668,4.1219814444563925,3.4803650605775607,0
68732e742a8d462de0fa6c01,2005-02-05,2005,2,5,8888,meteorological_estimate,13.416527637682737,,False,2.6683753010343354,3.6628578511433854,3.1342961208307685,0
68732e742a8d462de0fa6c02,2005-02-06,2005,2,6,8888,meteorological_estimate,16.849009196189648,,False,2.8819479994687995,4.104754462350903,3.4678940483885006,0
68732e742a8d462de0fa6c03,2005-02-07,2005,2,7,8888,meteorological_estimate,19.988025928679804,,False,3.043952081228686,4.470797012690221,3.7251869361443357,0
68732e742a8d462de0fa6c04,2005-02-08,2005,2,8,8888,meteorological_estimate,5.645940489554812,,False,1.894006215567126,2.376118786920135,1.9599564776136928,0
68732e742a8d462de0fa6c05,2005-02-09,2005,2,9,8888,meteorological_estimate,14.25152980734255,,False,2.7246798132577608,3.7751198401299195,3.2216733989126034,0
68732e742a8d462de0fa6c06,2005-02-10,2005,2,10,8888,meteorological_estimate,9.97273020548968,,False,2.3954131225825153,3.1579629835527965,2.7156296488777323,0
68732e742a8d462de0fa6c07,2005-02-11,2005,2,11,8888,meteorological_estimate,5.56318882423238,,False,1.8814765861019924,2.358641308938767,1.9411383711194417,0
68732e742a8d462de0fa6c08,2005-02-12,2005,2,12,8888,meteorological_estimate,5.6936942617137305,,False,1.901165928264404,2.386146320264902,1.9707083190055694,0
68732e742a8d462de0fa6c09,2005-02-13,2005,2,13,8888,meteorological_estimate,10.78909606180553,,False,2.4671750417037606,3.284675944717459,2.824983172039089,0
68732e742a8d462de0fa6c0a,2005-02-14,2005,2,14,8888,meteorological_estimate,14.103194862632241,,False,2.714906301747693,3.7554220618503376,3.206478296621025,0
68732e742a8d462de0fa6c0b,2005-02-15,2005,2,15,8888,meteorological_estimate,9.274589537184157,,False,2.3296738118650637,3.0454210771556958,2.6158296645697368,0
68732e742a8d462de0fa6c0c,2005-02-16,2005,2,16,8888,meteorological_estimate,17.25459247777762,,False,2.9044166909897595,4.153864764021287,3.5033476836115103,0
68732e742a8d462de0fa6c0d,2005-02-17,2005,2,17,8888,meteorological_estimate,7.4871275544092555,,False,2.1385506102618104,2.7362616019688715,2.32729714336612,0
68732e742a8d462de0fa6c0e,2005-02-18,2005,2,18,7,,7,,False,2.0794415416798357,2.6457513110645907,2.23841108621819,0
68732e742a8d462de0fa6c0f,2005-02-19,2005,2,19,8888,meteorological_estimate,19.656732160043013,,False,3.028041278869366,4.433591338863226,3.6997420076474565,0
68732e742a8d462de0fa6c10,2005-02-20,2005,2,20,8888,meteorological_estimate,7.255325483758847,,False,2.1108585052754614,2.6935711395392636,2.2856403075017977,0
68732e742a8d462de0fa6c11,2005-02-21,2005,2,21,8888,meteorological_estimate,7.863032754538797,,False,2.181889003398625,2.8041099754715035,2.3925521121368276,0
68732e742a8d462de0fa6c12,2005-02-22,2005,2,22,8888,meteorological_estimate,9.822913003986326,,False,2.381665461212361,3.13415267719783,2.694730868268322,0
68732e742a8d462de0fa6c13,2005-02-23,2005,2,23,8888,meteorological_estimate,18.121673790260395,,False,2.950822445123347,4.256955930035029,3.576802628791872,0
68732e742a8d462de0fa6c14,2005-02-24,2005,2,24,8888,meteorological_estimate,6.75544894864647,,False,2.0483956864611024,2.599124650463396,2.1917659371420775,0
68732e742a8d462de0fa6c15,2005-02-25,2005,2,25,8888,meteorological_estimate,4.327927410164032,,False,1.672962308926815,2.080367133504092,1.6270520815616567,0
68732e742a8d462de0fa6c16,2005-02-26,2005,2,26,8888,meteorological_estimate,12.369177351089288,,False,2.592951859758555,3.516984127216,3.0178346983605264,0
68732e742a8d462de0fa6c17,2005-02-27,2005,2,27,2,,2,,False,1.0986122886681096,1.4142135623730951,0.7280782681552435,0
68732e742a8d462de0fa6c18,2005-02-28,2005,2,28,8888,meteorological_estimate,18.356841195277656,,False,2.963045907135214,4.284488440324895,3.5962036064437215,0
68732e742a8d462de0fa6c19,2005-03-01,2005,3,1,8888,meteorological_estimate,4.119947028642921,,False,1.633144093029717,2.029765264419243,1.5667369971006613,0
68732e742a8d462de0fa6c1a,2005-03-02,2005,3,2,8888,meteorological_estimate,14.091756176602868,,False,2.714148646167348,3.753898796798186,3.2053008481822487,0
68732e742a8d462de0fa6c1b,2005-03-03,2005,3,3,8888,meteorological_estimate,18.989610268079783,,False,2.9952126519780697,4.3577069965843025,3.6473653097102074,0
68732e742a8d462de0fa6c1c,2005-03-04,2005,3,4,8888,meteorological_estimate,6.3261242037840555,,False,1.9914466180463855,2.515178761794886,2.106248250025876,0
68732e742a8d462de0fa6c1d,2005-03-05,2005,3,5,8888,meteorological_estimate,4.262602616074104,,False,1.6606256983099033,2.0646071335908203,1.6083810172547146,0
68732e742a8d462de0fa6c1e,2005-03-06,2005,3,6,8888,meteorological_estimate,3.043722473366028,,False,1.397165672039213,1.7446267432794982,1.2049890434873873,0
68732e742a8d462de0fa6c1f,2005-03-07,2005,3,7,8888,meteorological_estimate,14.464444435898518,,False,2.738543481527867,3.80321501310385,3.243248081867777,0
68732e742a8d462de0fa6c20,2005-03-08,2005,3,8,15,,15,,False,2.772588722239781,3.872983346207417,3.296333239556665,0
68732e742a8d462de0fa6c21,2005-03-09,2005,3,9,8888,meteorological_estimate,6.2968356861504295,,False,1.9874407865294597,2.509349654024012,2.10023428062876,0
68732e742a8d462de0fa6c22,2005-03-10,2005,3,10,8888,meteorological_estimate,9.847135449945153,,False,2.383901031298742,3.1380145713404763,2.698128263126849,0
68732e742a8d462de0fa6c23,2005-03-11,2005,3,11,8888,meteorological_estimate,7.681957662559704,,False,2.161247040403833,2.771634474919033,2.3614611939360626,0
68732e742a8d462de0fa6c24,2005-03-12,2005,3,12,8888,meteorological_estimate,4.435251498850412,,False,1.6929057934400853,2.106003679685867,1.6572080470680712,0
68732e742a8d462de0fa6c25,2005-03-13,2005,3,13,8888,meteorological_estimate,5.8639961275336505,,False,1.9262897980149964,2.4215689392486124,2.0084316188226876,0
68732e742a8d462de0fa6c26,2005-03-14,2005,3,14,3,,3,,False,1.3862943611198906,1.7320508075688772,1.1880838380687029,0
68732e742a8d462de0fa6c27,2005-03-15,2005,3,15,3,,3,,False,1.3862943611198906,1.7320508075688772,1.1880838380687029,0
68732e742a8d462de0fa6c28,2005-03-16,2005,3,16,8888,meteorological_estimate,7.641670878743446,,False,2.1565959528622263,2.7643572270499783,2.3544583433575936,0
68732e742a8d462de0fa6c29,2005-03-17,2005,3,17,18,,18,,False,2.9444389791664403,4.242640687119285,3.5666796449881524,0
68732e742a8d462de0fa6c2a,2005-03-18,2005,3,18,8888,meteorological_estimate,7.1702726558296055,,False,2.100502281121613,2.67773647990791,2.270068420111922,0
68732e742a8d462de0fa6c2b,2005-03-19,2005,3,19,8888,meteorological_estimate,7.71891205002988,,False,2.16549446523227,2.778293010110683,2.3678570957139544,0
68732e742a8d462de0fa6c2c,2005-03-20,2005,3,20,8888,meteorological_estimate,2.8950468947975647,,False,1.3597057189928698,1.7014837333332238,1.146623133635833,0
68732e742a8d462de0fa6c2d,2005-03-21,2005,3,21,8888,meteorological_estimate,9.111807986145827,,False,2.313703848512369,3.0185771459656,2.5916346128317014,0
68732e742a8d462de0fa6c2e,2005-03-22,2005,3,22,8888,meteorological_estimate,18.936978666766123,,False,2.9925762318278215,4.35166389634656,3.6431661639064625,0
68732e742a8d462de0fa6c2f,2005-03-23,2005,3,23,8888,meteorological_estimate,7.386085729666014,,False,2.126573871647189,2.717735404645937,2.309277279370537,0
68732e742a8d462de0fa6c30,2005-03-24,2005,3,24,8888,meteorological_estimate,19.311788593725552,,False,3.0112014363985073,4.394518016088403,3.6728540747381104,0
68732e742a8d462de0fa6c31,2005-03-25,2005,3,25,5,,5,,False,1.791759469228055,2.23606797749979,1.806265208348998,0
68732e742a8d462de0fa6c32,2005-03-26,2005,3,26,13,,13,,False,2.639057329615259,3.605551275463989,3.0889487435709855,0
68732e742a8d462de0fa6c33,2005-03-27,2005,3,27,28,,28,,True,3.367295829986474,5.291502622129181,4.251333049548591,0
68732e742a8d462de0fa6c34,2005-03-28,2005,3,28,28,,28,,True,3.367295829986474,5.291502622129181,4.251333049548591,0
68732e742a8d462de0fa6c35,2005-03-29,2005,3,29,2,,2,,False,1.0986122886681096,1.4142135623730951,0.7280782681552435,0
68732e742a8d462de0fa6c36,2005-03-30,2005,3,30,4,,4,,False,1.6094379124341003,2,1.5307518840687757,0
68732e742a8d462de0fa6c37,2005-03-31,2005,3,31,0,,0,,False,0,0,,0
68732e742a8d462de0fa6c38,2005-04-01,2005,4,1,8,,8,,False,2.1972245773362196,2.8284271247461903,2.415663523192617,0
68732e742a8d462de0fa6c39,2005-04-02,2005,4,2,21,,21,,True,3.091042453358316,4.58257569495584,3.8007283218303085,0
68732e742a8d462de0fa6c3a,2005-04-03,2005,4,3,12,,12,,False,2.5649493574615367,3.4641016151377544,2.974757649033798,0
68732e742a8d462de0fa6c3b,2005-04-04,2005,4,4,7,,7,,False,2.0794415416798357,2.6457513110645907,2.23841108621819,0
68732e742a8d462de0fa6c3c,2005-04-05,2005,4,5,8888,meteorological_estimate,13.242428344381706,,False,2.656225421247362,3.6390147491294544,3.115491160418876,0
68732e742a8d462de0fa6c3d,2005-04-06,2005,4,6,19,,19,,False,2.995732273553991,4.358898943540674,3.6481930591811103,0
68732e742a8d462de0fa6c3e,2005-04-07,2005,4,7,8888,meteorological_estimate,5.018538526356023,,False,1.794844460139092,2.2402094826948713,1.8109079383526003,0
68732e742a8d462de0fa6c3f,2005-04-08,2005,4,8,8888,meteorological_estimate,18.70832753710161,,False,2.9810412640433914,4.325312420750854,3.624806286545291,0
68732e742a8d462de0fa6c40,2005-04-09,2005,4,9,64,,64,,True,4.174387269895637,8,5.65248837591921,0
68732e742a8d462de0fa6c41,2005-04-10,2005,4,10,8,,8,,False,2.1972245773362196,2.8284271247461903,2.415663523192617,0
68732e742a8d462de0fa6c42,2005-04-11,2005,4,11,8888,meteorological_estimate,9.298371107576461,,False,2.3319857378338784,3.0493230572663927,2.6193338374161805,0
68732e742a8d462de0fa6c43,2005-04-12,2005,4,12,8888,meteorological_estimate,6.125469436822809,,False,1.9636756098542036,2.474968572895989,2.0645571237262628,0
68732e742a8d462de0fa6c44,2005-04-13,2005,4,13,8888,meteorological_estimate,16.823911052540808,,False,2.8805408734126736,4.101696118990388,3.465676113451751,0
68732e742a8d462de0fa6c45,2005-04-14,2005,4,14,8888,meteorological_estimate,18.17306110556897,,False,2.953506226394701,4.262987345227401,3.5810604036427107,0
68732e742a8d462de0fa6c46,2005-04-15,2005,4,15,8888,meteorological_estimate,7.3124024814047175,,False,2.1177486743528227,2.70414542534323,2.2960025216464137,0
68732e742a8d462de0fa6c47,2005-04-16,2005,4,16,8888,meteorological_estimate,15.927454055054355,,False,2.828936804154772,3.9909214543829794,3.3845279358138542,0
68732e742a8d462de0fa6c48,2005-04-17,2005,4,17,8888,meteorological_estimate,3.346114675869039,,False,1.469282268018342,1.8292388241749733,1.3165102779535265,0
68732e742a8d462de0fa6c49,2005-04-18,2005,4,18,8888,meteorological_estimate,11.85880132121714,,False,2.554028504606466,3.4436610345992444,2.957980515766379,0
68732e742a8d462de0fa6c4a,2005-04-19,2005,4,19,8888,meteorological_estimate,6.480290330169374,,False,2.012271605426901,2.5456414378638192,2.137515117087767,0
68732e742a8d462de0fa6c4b,2005-04-20,2005,4,20,8888,meteorological_estimate,5.589475492941536,,False,1.8854737539874526,2.364207159481067,1.947141997895958,0
68732e742a8d462de0fa6c4c,2005-04-21,2005,4,21,8888,meteorological_estimate,3.415395409815541,,False,1.4850973905927383,1.848078842965186,1.340835324923052,0
68732e742a8d462de0fa6c4d,2005-04-22,2005,4,22,8888,meteorological_estimate,8.694124586769087,,False,2.271519989287069,2.9485800967192812,2.5278090589620392,0
68732e742a8d462de0fa6c4e,2005-04-23,2005,4,23,8888,meteorological_estimate,4.5527799453827935,,False,1.714298693414253,2.1337244305164607,1.689520272878299,0
68732e742a8d462de0fa6c4f,2005-04-24,2005,4,24,8888,meteorological_estimate,13.999022524470229,,False,2.707985033943559,3.741526763831876,3.1957248134290497,0
68732e742a8d462de0fa6c50,2005-04-25,2005,4,25,8888,meteorological_estimate,7.061806371581286,,False,2.0871376469891967,2.65740594783358,2.2499779523381616,0
68732e742a8d462de0fa6c51,2005-04-26,2005,4,26,8888,meteorological_estimate,9.45617754014624,,False,2.347192955916313,3.075089842613747,2.6423931746900315,0
68732e742a8d462de0fa6c52,2005-04-27,2005,4,27,8888,meteorological_estimate,7.650446333155243,,False,2.1576109188212933,2.7659440220574316,2.3559864346790143,0
68732e742a8d462de0fa6c53,2005-04-28,2005,4,28,24,,24,,True,3.2188758248682006,4.898979485566356,4.007615074914144,0
68732e742a8d462de0fa6c54,2005-04-29,2005,4,29,6,,6,,False,1.9459101490553132,2.449489742783178,2.0378873807487454,0
68732e742a8d462de0fa6c55,2005-04-30,2005,4,30,8888,meteorological_estimate,14.25844679942907,,False,2.725133238200964,3.7760358578049904,3.2223786382931507,0
68732e742a8d462de0fa6c56,2005-05-01,2005,5,1,10,,10,,False,2.3978952727983707,3.1622776601683795,2.719404598712826,0
68732e742a8d462de0fa6c57,2005-05-02,2005,5,2,8888,meteorological_estimate,9.73254766930527,,False,2.3732809626911795,3.1197031380093314,2.6819925380276435,0
68732e742a8d462de0fa6c58,2005-05-03,2005,5,3,8888,meteorological_estimate,15.807119937014118,,False,2.821802602403561,3.9758168892711994,3.3733381334486467,0
68732e742a8d462de0fa6c59,2005-05-04,2005,5,4,3,,3,,False,1.3862943611198906,1.7320508075688772,1.1880838380687029,0
68732e742a8d462de0fa6c5a,2005-05-05,2005,5,5,8888,meteorological_estimate,18.017746014818968,,False,2.9453725440390617,4.244731559806694,3.568159728798042,0
68732e742a8d462de0fa6c5b,2005-05-06,2005,5,6,8888,meteorological_estimate,13.014765834092302,,False,2.6401114762425832,3.6075983471129796,3.090577502550763,0
68732e742a8d462de0fa6c5c,2005-05-07,2005,5,7,6,,6,,False,1.9459101490553132,2.449489742783178,2.0378873807487454,0
68732e742a8d462de0fa6c5d,2005-05-08,2005,5,8,1,,1,,False,0.6931471805599453,1,0,0
68732e742a8d462de0fa6c5e,2005-05-09,2005,5,9,7,,7,,False,2.0794415416798357,2.6457513110645907,2.23841108621819,0
68732e742a8d462de0fa6c5f,2005-05-10,2005,5,10,15,,15,,False,2.772588722239781,3.872983346207417,3.296333239556665,0
68732e742a8d462de0fa6c60,2005-05-11,2005,5,11,8888,meteorological_estimate,5.188506461767445,,False,1.8226937751546939,2.2778293311324807,1.8528008413611328,0
68732e742a8d462de0fa6c61,2005-05-12,2005,5,12,28,,28,,True,3.367295829986474,5.291502622129181,4.251333049548591,0
68732e742a8d462de0fa6c62,2005-05-13,2005,5,13,8888,meteorological_estimate,5.591390044879776,,False,1.8857642587264944,2.364612028405458,1.9475783149560326,0
68732e742a8d462de0fa6c63,2005-05-14,2005,5,14,3,,3,,False,1.3862943611198906,1.7320508075688772,1.1880838380687029,0
68732e742a8d462de0fa6c64,2005-05-15,2005,5,15,8,,8,,False,2.1972245773362196,2.8284271247461903,2.415663523192617,0
68732e742a8d462de0fa6c65,2005-05-16,2005,5,16,22,,22,,True,3.1354942159291497,4.69041575982343,3.8723632355009876,0
68732e742a8d462de0fa6c66,2005-05-17,2005,5,17,6,,6,,False,1.9459101490553132,2.449489742783178,2.0378873807487454,0
68732e742a8d462de0fa6c67,2005-05-18,2005,5,18,8888,meteorological_estimate,10.248419987742702,,False,2.4202276732530494,3.201315352748414,2.7533919364538737,0
68732e742a8d462de0fa6c68,2005-05-19,2005,5,19,8888,meteorological_estimate,6.432730589879703,,False,2.0058932999470014,2.5362828292364603,2.1279381934387946,0
68732e742a8d462de0fa6c69,2005-05-20,2005,5,20,8888,meteorological_estimate,6.517336787398737,,False,2.0172119246237403,2.55290751642098,2.144933265153034,0
68732e742a8d462de0fa6c6a,2005-05-21,2005,5,21,8888,meteorological_estimate,5.513478241659959,,False,1.8738736056509322,2.348079692357131,1.9297179970248937,0
68732e742a8d462de0fa6c6b,2005-05-22,2005,5,22,8888,meteorological_estimate,6.584302886449483,,False,2.026080701714505,2.565989650495396,2.158251032783199,0
68732e742a8d462de0fa6c6c,2005-05-23,2005,5,23,8888,meteorological_estimate,3.0516526347745865,,False,1.3991248558544702,1.7468980035407295,1.2080328431682599,0
68732e742a8d462de0fa6c6d,2005-05-24,2005,5,24,8888,meteorological_estimate,9.361994374414818,,False,2.3381447254871044,3.059737631630336,2.6286708948881126,0
68732e742a8d462de0fa6c6e,2005-05-25,2005,5,25,8888,meteorological_estimate,11.18455718978028,,False,2.5001693458161185,3.3443320992061003,2.8754191518025567,0
68732e742a8d462de0fa6c6f,2005-05-26,2005,5,26,8888,meteorological_estimate,9.371973762388606,,False,2.3391073380153515,3.061367956059612,2.6301304739022453,0
68732e742a8d462de0fa6c70,2005-05-27,2005,5,27,8,,8,,False,2.1972245773362196,2.8284271247461903,2.415663523192617,0
68732e742a8d462de0fa6c71,2005-05-28,2005,5,28,0,,0,,False,0,0,,0
68732e742a8d462de0fa6c72,2005-05-29,2005,5,29,8888,meteorological_estimate,19.115543526007798,,False,3.001492825966735,4.372132606178339,3.657372288409995,0
68732e742a8d462de0fa6c73,2005-05-30,2005,5,30,4,,4,,False,1.6094379124341003,2,1.5307518840687757,0
68732e742a8d462de0fa6c74,2005-05-31,2005,5,31,8888,meteorological_estimate,9.403571357694718,,False,2.342149146977456,3.066524312262128,2.634743126369695,0
68732e742a8d462de0fa6c75,2005-06-01,2005,6,1,8888,meteorological_estimate,14.063662953385647,,False,2.7122854167939776,3.7501550572457196,3.2024055651496575,0
68732e742a8d462de0fa6c76,2005-06-02,2005,6,2,7,,7,,False,2.0794415416798357,2.6457513110645907,2.23841108621819,0
68732e742a8d462de0fa6c77,2005-06-03,2005,6,3,1,,1,,False,0.6931471805599453,1,0,0
68732e742a8d462de0fa6c78,2005-06-04,2005,6,4,8,,8,,False,2.1972245773362196,2.8284271247461903,2.415663523192617,0
68732e742a8d462de0fa6c79,2005-06-05,2005,6,5,8888,meteorological_estimate,8.603144091580162,,False,2.2620905543938483,2.933111673901995,2.513557868303451,0
68732e742a8d462de0fa6c7a,2005-06-06,2005,6,6,8888,meteorological_estimate,8.495394578573517,,False,2.2508068998593096,2.9146860171506495,2.4965114990671884,0
68732e742a8d462de0fa6c7b,2005-06-07,2005,6,7,8888,meteorological_estimate,3.2083320211296025,,False,1.4370663746824777,1.7911817387215632,1.2668188368765507,0
68732e742a8d462de0fa6c7c,2005-06-08,2005,6,8,8888,meteorological_estimate,3.246868220579699,,False,1.4461818220246063,1.8019068290507418,1.2808988415083322,0
68732e742a8d462de0fa6c7d,2005-06-09,2005,6,9,8888,meteorological_estimate,9.746756900743382,,False,2.374604025406226,3.1219796445113768,2.684002255282536,0
68732e742a8d462de0fa6c7e,2005-06-10,2005,6,10,8888,meteorological_estimate,17.579193087895916,,False,2.922042303373512,4.192754832791433,3.531210050129367,0
68732e742a8d462de0fa6c7f,2005-06-11,2005,6,11,9,,9,,False,2.302585092994046,3,2.574799935432575,0
68732e742a8d462de0fa6c80,2005-06-12,2005,6,12,8888,meteorological_estimate,6.662622194302621,,False,2.0363542481893524,2.581205569942584,2.1736797860184276,0
68732e742a8d462de0fa6c81,2005-06-13,2005,6,13,8888,meteorological_estimate,5.501399035589992,,False,1.8720173899862083,2.3455061363360343,1.926929595917237,0
68732e742a8d462de0fa6c82,2005-06-14,2005,6,14,8888,meteorological_estimate,12.99260649703294,,False,2.638529082762664,3.6045258352566902,3.0881325990444215,0
68732e742a8d462de0fa6c83,2005-06-15,2005,6,15,8888,meteorological_estimate,3.6905113421686053,,False,1.5455416046959871,1.9210703636693283,1.4334284199268832,0
68732e742a8d462de0fa6c84,2005-06-16,2005,6,16,8888,meteorological_estimate,7.660639026723558,,False,2.15878851046668,2.7677859430822243,2.357759423813845,0
68732e742a8d462de0fa6c85,2005-06-17,2005,6,17,5,,5,,False,1.791759469228055,2.23606797749979,1.806265208348998,0
68732e742a8d462de0fa6c86,2005-06-18,2005,6,18,19,,19,,False,2.995732273553991,4.358898943540674,3.6481930591811103,0
68732e742a8d462de0fa6c87,2005-06-19,2005,6,19,29,,29,,True,3.4011973816621555,5.385164807134504,4.30755635856278,0
68732e742a8d462de0fa6c88,2005-06-20,2005,6,20,12,,12,,False,2.5649493574615367,3.4641016151377544,2.974757649033798,0
68732e742a8d462de0fa6c89,2005-06-21,2005,6,21,8888,meteorological_estimate,7.732745114424932,,False,2.1670797665204833,2.7807813855866,2.370244494617111,0
68732e742a8d462de0fa6c8a,2005-06-22,2005,6,22,8888,meteorological_estimate,2.4947939876289515,,False,1.2512744290640354,1.5794916864703503,0.9756160351959697,0
68732e742a8d462de0fa6c8b,2005-06-23,2005,6,23,8888,meteorological_estimate,10.957465479026142,,False,2.4813558095956316,3.3102062592875,2.8466475452353723,0
68732e742a8d462de0fa6c8c,2005-06-24,2005,6,24,2,,2,,False,1.0986122886681096,1.4142135623730951,0.7280782681552435,0
68732e742a8d462de0fa6c8d,2005-06-25,2005,6,25,8888,meteorological_estimate,5.713802319316297,,False,1.904165455067536,2.3903561072183988,1.975212511671449,0
68732e742a8d462de0fa6c8e,2005-06-26,2005,6,26,8888,meteorological_estimate,2.18666281548583,,False,1.1589742298649188,1.4787368986692089,0.8270698327295275,0
68732e742a8d462de0fa6c8f,2005-06-27,2005,6,27,8888,meteorological_estimate,14.447963727332759,,False,2.7374771970740497,3.8010477144246373,3.2415878666099807,0
68732e742a8d462de0fa6c90,2005-06-28,2005,6,28,8888,meteorological_estimate,8.241438000197068,,False,2.22369750127181,2.8707904835074727,2.4555875896981,0
68732e742a8d462de0fa6c91,2005-06-29,2005,6,29,8888,meteorological_estimate,5.169632865212581,,False,1.8196393329398732,2.273682665899659,1.8482076688804043,0
68732e742a8d462de0fa6c92,2005-06-30,2005,6,30,8888,meteorological_estimate,8.42088354990626,,False,2.2429288792966076,2.901875867418567,2.4846145931223598,0
68732e742a8d462de0fa6c93,2005-07-01,2005,7,1,8888,meteorological_estimate,3.9783054123237704,,False,1.6050895544787995,1.9945689790838947,1.5241445315559512,0
