Date,Year,Month,Day,TN,TX,TAVG,RH_AVG,RR,SS,FF_X,DDD_X,FF_AVG,DDD_CAR
2009-03-03,2009,3,3,24,33.2,25.7,89,8888,0.3,3,135,2,SE
2009-03-04,2009,3,4,23,33.2,25.3,90,4,4.8,3,0,0,NE
2009-03-05,2009,3,5,23,32.2,26.1,88,10,0,2,0,0,SE
2009-03-06,2009,3,6,22,32.8,26.4,85,8888,5,4,0,0,NW
2009-03-07,2009,3,7,22,33.6,25.6,85,8888,5.3,3,0,0,NE
2009-03-08,2009,3,8,22,31.6,25.6,86,6,1.5,3,0,0,E 
2009-03-09,2009,3,9,23,33.4,26.2,85,8888,4.6,3,0,0,S 
2009-03-10,2009,3,10,23,33.4,27.4,84,8888,6.9,3,0,0,S 
2009-03-11,2009,3,11,23,33.4,25.5,90,5,5.7,5,0,0,NW
2009-03-12,2009,3,12,23,33.2,25.9,83,8888,6.3,3,270,2,NW
2009-03-13,2009,3,13,22,32.4,25.8,84,8888,4.1,3,0,0,N 
2009-03-14,2009,3,14,22,33.9,26.6,83,20,7.3,3,135,2,N 
2009-03-15,2009,3,15,23,33.4,27,81,8888,4,3,0,0,SE
2009-03-16,2009,3,16,24,33.6,26.1,88,8888,3.5,4,0,0,N 
2009-03-17,2009,3,17,22,31.6,24.9,87,2,4.4,4,135,2,E 
2009-03-18,2009,3,18,22,32,23.9,96,20,2.9,4,0,0,W 
2009-03-19,2009,3,19,22,32.6,25.4,89,6,5.5,2,0,0,N 
2009-03-20,2009,3,20,22,32.4,25.5,89,8888,4.9,3,0,0,S 
2009-03-21,2009,3,21,22,32.6,25,91,8888,0.5,4,135,2,SE
2009-03-22,2009,3,22,22,32.6,25.8,91,2,4.1,3,0,0,S 
2009-03-23,2009,3,23,22,32.2,26,89,8888,2,3,0,0,NW
2009-03-24,2009,3,24,23,33.2,25.5,90,8888,4.1,3,0,0,S 
2009-03-25,2009,3,25,21,33.4,26.4,88,36,4.2,3,0,0,S 
2009-03-26,2009,3,26,21,33.6,26.5,85,8888,4.3,3,0,0,S 
2009-03-27,2009,3,27,22,33.4,25.9,86,4,4.3,4,0,0,SE
2009-03-28,2009,3,28,23,32.4,25.6,91,8888,4.6,4,0,0,N 
2009-03-29,2009,3,29,23,32.6,26.4,87,10,5.5,4,360,2,S 
2009-03-30,2009,3,30,23,32.4,26.4,90,8888,4,0,0,0,N 
2009-03-31,2009,3,31,22,32.8,27.2,83,3,5.8,3,180,2,S 
2009-04-01,2009,4,1,23,33.4,27.4,80,8888,8,4,135,3,S 
2009-04-02,2009,4,2,23,33.6,27.5,86,8888,6.3,4,360,2,N 
2009-04-03,2009,4,3,24,32,26.4,90,41,1.6,3,0,0,N 
2009-04-04,2009,4,4,23,32,26.4,89,31,2.4,3,0,0,S 
2009-04-05,2009,4,5,24,32.4,25.2,88,3,4,5,0,0,N 
2009-04-06,2009,4,6,23,32.2,26.5,90,8888,3.1,3,0,0,N 
2009-04-07,2009,4,7,23,32.2,25.8,90,2,1.5,3,0,0,SE
2009-04-08,2009,4,8,24,30,26.2,93,2,1.6,3,0,0,E 
2009-04-09,2009,4,9,23,31.6,26.1,92,2,0,3,0,0,SE
2009-04-10,2009,4,10,23,32.4,26.1,90,17,3,3,0,0,S 
2009-04-11,2009,4,11,24,33.2,27.4,86,8888,4.7,4,135,0,N 
2009-04-12,2009,4,12,24,33.6,28,87,8888,4.3,3,315,2,NW
2009-04-13,2009,4,13,23,34.8,27.6,88,8888,5.5,2,0,0,W 
2009-04-14,2009,4,14,24,35,27.8,88,8888,5.5,4,180,2,S 
2009-04-15,2009,4,15,24,35.4,27.6,88,1,7.2,4,0,0,SE
2009-04-16,2009,4,16,23,35,27.5,86,8888,6.5,5,225,2,S 
2009-04-17,2009,4,17,23,35,28.1,86,8888,6,4,360,3,NW
2009-04-18,2009,4,18,23,34.4,27.9,88,8888,6.7,3,0,0,NW
2009-04-19,2009,4,19,23,34.2,27.6,86,8888,4.3,3,0,0,NW
2009-04-20,2009,4,20,23,35,28.3,86,8888,3.9,3,0,0,SE
2009-04-21,2009,4,21,23,34.6,25.4,86,8888,6.3,4,360,2,N 
2009-04-22,2009,4,22,22,35.4,27.7,84,8888,7.1,3,180,2,W 
2009-04-23,2009,4,23,21,36.6,27,83,8888,7.9,3,180,2,SE
2009-04-24,2009,4,24,,,,86,8888,6.5,4,360,3,N 
2009-04-25,2009,4,25,20,36.4,26,84,8888,6.2,3,0,0,NW
2009-04-26,2009,4,26,22,35.4,27.9,82,8888,4.8,2,0,0,N 
2009-04-27,2009,4,27,23,35.6,27.4,86,8888,5.8,4,360,3,N 
2009-04-28,2009,4,28,23,34.2,27.5,86,8888,5.2,4,360,2,N 
2009-04-29,2009,4,29,24,34.4,28.3,86,8888,5.8,4,360,2,N 
2009-04-30,2009,4,30,23,34.4,26.6,90,8888,4,3,0,0,S 
2009-05-01,2009,5,1,23,34.4,26.7,90,8888,4.7,4,135,2,N 
2009-05-02,2009,5,2,23,33.2,26.4,91,8888,3.5,3,180,3,S 
2009-05-03,2009,5,3,24,33.8,26.9,91,5,3,2,0,0,S 
2009-05-04,2009,5,4,23,34,26.3,92,0,4.7,5,360,2,NW
2009-05-05,2009,5,5,23,33.6,27.6,83,34,3.9,4,0,0,W 
2009-05-06,2009,5,6,23,34.2,27.4,86,8888,5.3,4,315,3,N 
2009-05-07,2009,5,7,22,35.6,28.3,82,8888,6.1,4,315,2,N 
2009-05-08,2009,5,8,22,35.4,28.2,79,8888,6,4,360,2,S 
2009-05-09,2009,5,9,22,35.4,26,89,8888,2.4,5,0,0,N 
2009-05-10,2009,5,10,23,32.4,26.5,86,8888,2.1,0,0,0,N 
2009-05-11,2009,5,11,23,33.8,26.8,86,8888,5.2,5,315,2,N 
2009-05-12,2009,5,12,23,34.4,27,88,8888,4.2,3,360,3,N 
2009-05-13,2009,5,13,23,32,27,88,8888,1.3,2,0,0,S 
2009-05-14,2009,5,14,24,32,26.2,90,3,0,4,0,0,S 
2009-05-15,2009,5,15,23,33.4,25.9,90,1,3.3,4,0,0,SE
2009-05-16,2009,5,16,22,33.8,26,90,4,4.2,3,0,0,SE
2009-05-17,2009,5,17,23,33.8,26.8,86,30,2.9,2,0,0,S 
2009-05-18,2009,5,18,24,34.2,27.6,86,8888,4.1,2,0,0,SE
2009-05-19,2009,5,19,23,35,27.5,82,8888,4.6,3,0,0,SW
2009-05-20,2009,5,20,23,35,27.1,86,8888,2.8,4,0,0,NW
2009-05-21,2009,5,21,23,34.8,27.1,81,8888,1.2,4,0,0,N 
2009-05-22,2009,5,22,24,35.6,28.7,80,8888,7.5,4,360,2,N 
2009-05-23,2009,5,23,22,33.8,26.8,85,8888,7,2,0,0,SE
2009-05-24,2009,5,24,22,35,28.3,80,8888,7,3,0,0,S 
2009-05-25,2009,5,25,22,35.6,28,80,8888,3.6,4,0,0,S 
2009-05-26,2009,5,26,24,36,27.7,87,8888,4.7,5,135,3,SE
2009-05-27,2009,5,27,24,36.2,26.7,88,8888,5.1,5,180,2,N 
2009-05-28,2009,5,28,24,32,27.4,89,1,0,0,0,0,N 
2009-05-29,2009,5,29,24,33.4,28.6,79,8888,1.6,4,315,2,NW
2009-05-30,2009,5,30,22,34.2,27.9,80,11,0,3,0,0,S 
2009-05-31,2009,5,31,23,34.2,28.1,85,8888,3.9,3,0,0,S 
2009-06-01,2009,6,1,23,35,28.1,81,0,8,3,0,0,N 
2009-06-02,2009,6,2,23,35,27.8,83,0,4.7,4,0,0,W 
2009-06-03,2009,6,3,24,34,28.9,77,0,1.3,6,180,4,S 
2009-06-04,2009,6,4,25,34.4,30.8,70,0,0,6,180,5,E 
2009-06-05,2009,6,5,25,34.4,30.8,72,0,4.6,6,180,5,S 
2009-06-06,2009,6,6,25,36.4,31.6,62,0,6.8,5,225,2,SW
2009-06-07,2009,6,7,22,36.2,28.5,78,0,5.2,5,180,3,NW
2009-06-08,2009,6,8,22,36.8,29.2,79,0,7,4,30,2,S 
2009-06-09,2009,6,9,20,36.6,27.8,74,0,6,4,225,2,W 
2009-06-10,2009,6,10,20,35.8,26.3,80,0,5.5,3,135,2,N 
2009-06-11,2009,6,11,20,35,26.3,85,0,4.1,5,0,0,N 
2009-06-12,2009,6,12,23,35,27.7,83,0,8,5,0,0,N 
2009-06-13,2009,6,13,16,35,28.3,84,0,5.8,5,225,2,NW
2009-06-14,2009,6,14,16,36,28.1,80,0,8,5,315,2,W 
2009-06-15,2009,6,15,20,35.8,26.8,73,0,7.2,7,225,3,NW
2009-06-16,2009,6,16,20,34.2,30.1,66,0,7.2,3,180,3,W 
2009-06-17,2009,6,17,26,34.6,30.8,68,0,4.9,4,225,2,S 
2009-06-18,2009,6,18,23,35.2,29.2,76,0,4.9,4,225,2,S 
2009-06-19,2009,6,19,23,35.2,28.1,79,0,6.2,5,180,3,N 
2009-06-20,2009,6,20,23,34.8,27,84,0,7.8,5,135,3,N 
2009-06-21,2009,6,21,23,34.4,27.6,82,0,6,3,180,3,W 
2009-06-22,2009,6,22,22,36.2,28,81,0,8,4,180,2,S 
2009-06-23,2009,6,23,22,36,27.3,86,0,1.5,5,180,2,S 
2009-06-24,2009,6,24,22,35.2,28.2,76,0,6.5,4,180,3,N 
2009-06-25,2009,6,25,22,34.2,28.2,77,0,5.8,4,315,3,SW
2009-06-26,2009,6,26,22,35.2,27.2,80,0,5.7,3,315,3,S 
2009-06-27,2009,6,27,23,31.6,24.2,96,0,1.5,6,0,0,S 
2009-06-28,2009,6,28,22,32.2,27.3,85,27,3.9,3,0,0,N 
2009-06-29,2009,6,29,22,33.6,27.6,75,0,4.8,3,0,0,N 
2009-06-30,2009,6,30,22,33.4,27,80,0,7.9,5,315,2,NW
2009-07-01,2009,7,1,22,33.6,26.7,84,0,8,5,315,4,NW
2009-07-02,2009,7,2,22,35,27.4,80,0,8,3,0,0,SE
2009-07-03,2009,7,3,22,34.8,28.2,82,0,5.6,5,315,3,N 
2009-07-04,2009,7,4,22,35,27.7,75,0,4.7,5,30,3,W 
2009-07-05,2009,7,5,22,33.6,27,80,0,3.2,7,225,3,S 
2009-07-06,2009,7,6,23,33.4,27.2,77,8888,1.1,3,0,0,NW
2009-07-07,2009,7,7,22,33.6,28,79,0,4.9,3,0,0,NW
2009-07-08,2009,7,8,22,34.4,28.5,78,0,3.4,6,360,6,N 
2009-07-09,2009,7,9,23,34,27.8,78,0,7,6,360,3,N 
2009-07-10,2009,7,10,22,33.6,27.4,82,0,7,6,315,3,N 
2009-07-11,2009,7,11,22,35.2,26.4,82,0,3.9,5,225,4,SW
2009-07-12,2009,7,12,28,33,29.4,79,8888,0,4,225,2,S 
2009-07-13,2009,7,13,23,33.8,29.5,78,0,3.3,5,180,3,S 
2009-07-14,2009,7,14,23,34.6,28.8,73,0,5.7,5,180,4,S 
2009-07-15,2009,7,15,23,35.6,30,71,0,4.6,4,180,2,S 
2009-07-16,2009,7,16,24,35.6,28.7,74,0,5.1,5,225,4,S 
2009-07-17,2009,7,17,26,35.6,29.8,76,0,8,5,225,3,SW
2009-07-18,2009,7,18,24,36,29.6,74,0,7.6,5,180,2,S 
2009-07-19,2009,7,19,22,36.2,28.2,80,2,4.8,5,180,2,S 
2009-07-20,2009,7,20,23,35.6,28.5,74,0,8,4,180,4,S 
2009-07-21,2009,7,21,23,34.4,25.5,92,0,0,5,315,5,NW
2009-07-22,2009,7,22,22,34.8,27.7,82,3,6.4,5,180,3,S 
2009-07-23,2009,7,23,23,34.8,27.8,83,2,2.2,3,225,2,S 
2009-07-24,2009,7,24,23,35.6,30.4,78,0,7.3,7,180,5,S 
2009-07-25,2009,7,25,23,36.2,28.4,87,0,6.1,5,180,3,NW
2009-07-26,2009,7,26,24,37.2,28.9,73,0,6.2,5,225,3,SW
2009-07-27,2009,7,27,24,36.4,28.9,81,0,8,3,180,2,E 
2009-07-28,2009,7,28,23,36.4,28.2,90,0,4.5,4,180,2,S 
2009-07-29,2009,7,29,21,36.6,27.6,86,0,7.8,7,180,3,S 
2009-07-30,2009,7,30,21,35.4,27.6,75,0,7,5,135,3,S 
2009-07-31,2009,7,31,21,35.2,27.1,79,0,4.2,5,225,4,SW
2009-08-01,2009,8,1,24,34.4,24.8,78,8888,5.5,5,180,3,SW
2009-08-02,2009,8,2,23,35.4,29.7,71,8888,8,4,180,3,S 
2009-08-03,2009,8,3,23,36.4,28.5,69,8888,8,8,180,2,S 
2009-08-04,2009,8,4,23,34.6,30.2,64,8888,4.5,4,225,2,S 
2009-08-05,2009,8,5,26,35.6,30.1,62,0,3.2,5,270,3,W 
2009-08-06,2009,8,6,26,34.4,28.6,74,8888,7.3,5,180,3,W 
2009-08-07,2009,8,7,23,34.4,26.8,79,22,0,3,180,2,S 
2009-08-08,2009,8,8,23,32.8,27.9,74,3,3,4,180,2,S 
2009-08-09,2009,8,9,25,33.4,28.4,75,0,4.8,4,270,3,S 
2009-08-10,2009,8,10,25,35,29.7,64,8888,7.5,4,225,3,S 
2009-08-11,2009,8,11,23,36,28.7,72,8888,7.3,2,0,0,E 
2009-08-12,2009,8,12,23,36,27.3,84,8888,5.3,4,180,2,S 
2009-08-13,2009,8,13,23,36,27.6,83,1,0,4,180,2,S 
2009-08-14,2009,8,14,23,27.6,25.8,92,8888,0,4,0,0,SE
2009-08-15,2009,8,15,25,31,27.3,84,3,0.1,4,360,3,S 
2009-08-16,2009,8,16,23,34,25.8,86,8888,4.6,4,0,0,S 
2009-08-17,2009,8,17,22,34.2,26.6,82,34,6.9,5,360,2,N 
2009-08-18,2009,8,18,22,31.2,26.3,85,8888,0,0,0,0,N 
2009-08-19,2009,8,19,23,31.4,25.4,88,25,2.4,5,0,0,S 
2009-08-20,2009,8,20,22,31,26.1,84,1,0,4,0,0,S 
2009-08-21,2009,8,21,22,32.2,26.6,83,8888,3.2,4,360,2,E 
2009-08-22,2009,8,22,22,32.2,26.9,77,8888,4.9,4,360,2,S 
2009-08-23,2009,8,23,22,32,26.2,84,8888,0,4,0,0,S 
2009-08-24,2009,8,24,23,30.8,25.8,86,4,0,2,0,0,N 
2009-08-25,2009,8,25,23,33,27.6,79,8888,1,4,360,2,N 
2009-08-26,2009,8,26,23,33,27.2,81,8888,4.7,4,0,0,N 
2009-08-27,2009,8,27,23,33,26,90,8888,0,4,0,0,S 
2009-08-28,2009,8,28,23,33,25.1,88,25,0.2,14,180,2,N 
2009-08-29,2009,8,29,23,29.4,26.7,85,13,0,3,90,3,N 
2009-08-30,2009,8,30,23,31.8,26.5,82,26,0.2,6,0,0,W 
2009-08-31,2009,8,31,23,33,26.5,78,0,6,3,0,0,S 
2009-09-01,2009,9,1,23,34.6,27.8,81,8888,4.8,3,270,2,SW
2009-09-02,2009,9,2,23,35.2,27.3,80,0,7.9,5,180,2,N 
2009-09-03,2009,9,3,23,34,27.8,80,0,7,3,0,0,W 
2009-09-04,2009,9,4,23,33.2,27.3,76,8888,7.8,4,180,2,S 
2009-09-05,2009,9,5,23,35.6,26.2,77,1,0,4,270,2,S 
2009-09-06,2009,9,6,25,33,29.5,77,9,3.1,3,0,0,SW
2009-09-07,2009,9,7,25,34.6,29.1,74,0,4.9,4,180,2,SW
2009-09-08,2009,9,8,22,34.8,27.6,78,0,8,4,180,3,NW
2009-09-09,2009,9,9,22,32,26.4,80,0,2.7,3,0,0,N 
2009-09-10,2009,9,10,22,34.2,27.7,74,0,6.3,3,0,0,N 
2009-09-11,2009,9,11,23,35,27.9,79,0,7.5,4,180,2,S 
2009-09-12,2009,9,12,23,35,28.3,79,0,6.8,5,180,2,SW
2009-09-13,2009,9,13,22,35,28.1,81,0,0,4,180,2,N 
2009-09-14,2009,9,14,24,31.8,25.6,92,16,3.5,4,270,2,NW
2009-09-15,2009,9,15,23,26.2,24.3,96,17,0,3,0,0,NW
2009-09-16,2009,9,16,23,33,27.6,79,16,4.6,4,0,0,N 
2009-09-17,2009,9,17,23,32.8,26.9,82,1,1,4,225,2,SW
2009-09-18,2009,9,18,23,32.8,25.3,90,0,0.1,6,135,3,S 
2009-09-19,2009,9,19,23,29.8,25.9,87,10,0,2,0,0,S 
2009-09-20,2009,9,20,23,32.6,26.5,78,0,2.1,2,0,0,S 
2009-09-21,2009,9,21,22,34,26.6,80,0,7.5,4,0,0,NW
2009-09-22,2009,9,22,22,34.4,27.4,76,5,6.4,8,180,3,S 
2009-09-23,2009,9,23,21,34.6,26.8,77,0,7.5,7,225,3,NW
2009-09-24,2009,9,24,21,33.8,27.1,76,0,8,4,135,2,W 
2009-09-25,2009,9,25,22,33.6,28.7,74,0,3.4,5,180,3,NW
2009-09-26,2009,9,26,25,33,28.5,74,0,2.7,4,180,2,S 
2009-09-27,2009,9,27,23,33,29.1,65,5,1.8,5,0,0,S 
2009-09-28,2009,9,28,23,32.8,28,71,0,4.6,5,90,4,NW
2009-09-29,2009,9,29,23,32.4,27,79,5,7.2,2,0,0,S 
2009-09-30,2009,9,30,23,33,29.5,66,1,5.3,5,180,3,E 
2009-10-01,2009,10,1,25,35.4,28.6,76,0,4.5,3,180,2,S 
2009-10-02,2009,10,2,25,33.8,28,74,0,1.4,5,180,3,S 
2009-10-03,2009,10,3,24,32.2,27.4,77,2,5.3,6,135,3,NW
2009-10-04,2009,10,4,24,35.2,28.2,66,0,5,3,180,3,S 
2009-10-05,2009,10,5,24,34.8,27.7,70,0,6.9,3,180,2,E 
2009-10-06,2009,10,6,25,34.2,29.9,71,0,6.4,4,180,2,S 
2009-10-07,2009,10,7,24,34.4,27.6,76,0,4.5,5,270,3,W 
2009-10-08,2009,10,8,24,33,28.6,74,0,4.2,5,225,3,W 
2009-10-09,2009,10,9,23,34.4,27.2,76,0,6.4,3,180,2,W 
2009-10-10,2009,10,10,23,34.4,27.2,75,0,7,2,180,2,SE
2009-10-11,2009,10,11,23,34.4,31.8,80,0,6.8,5,135,2,SE
2009-10-12,2009,10,12,23,32.4,26.9,78,8888,0.9,9,225,3,S 
2009-10-13,2009,10,13,22,35.2,26.4,82,0,6.7,5,135,4,S 
2009-10-14,2009,10,14,23,33.2,25.5,86,2,4.2,3,180,2,NW
2009-10-15,2009,10,15,22,32.4,25,88,1,5.6,3,0,0,E 
2009-10-16,2009,10,16,22,33,25.9,86,37,5.5,3,0,0,S 
2009-10-17,2009,10,17,22,33.2,26.7,83,0,5.9,5,180,2,NW
2009-10-18,2009,10,18,22,34.4,25.5,87,0,7.1,4,135,3,SE
2009-10-19,2009,10,19,23,32.8,26.4,85,0,3.5,3,0,0,SE
2009-10-20,2009,10,20,23,29.8,24.8,93,0,0,2,0,0,NW
2009-10-21,2009,10,21,22,33,26.4,82,8888,5.8,3,0,0,S 
2009-10-22,2009,10,22,22,33.2,26,85,0,3.5,2,0,0,SE
2009-10-23,2009,10,23,22,33.8,26.3,85,1,6.3,4,0,0,E 
2009-10-24,2009,10,24,22,33,25.8,86,14,3.3,5,0,0,SE
2009-10-25,2009,10,25,22,31.6,24.8,89,1,4,3,360,2,SE
2009-10-26,2009,10,26,24,33,27.9,81,1,5.9,4,0,0,N 
2009-10-27,2009,10,27,22,33,25.7,89,10,4.4,4,0,0,N 
2009-10-28,2009,10,28,22,31.4,25.4,89,3,3.6,4,0,0,N 
2009-10-29,2009,10,29,22,31.6,26,86,8,1.1,5,135,3,S 
2009-10-30,2009,10,30,23,35.2,25.4,89,0,2.1,2,0,0,SE
2009-10-31,2009,10,31,22,32.8,28,77,8888,7.3,3,0,0,S 
2009-11-01,2009,11,1,22,32.8,26.1,88,0,4,4,270,2,N 
2009-11-02,2009,11,2,22,32.4,26.2,87,6,4.9,6,135,4,SE
2009-11-03,2009,11,3,23,32.6,27.3,77,0,7.9,5,90,4,SE
2009-11-04,2009,11,4,24,32.4,27.1,82,0,2.5,0,0,0,N 
2009-11-05,2009,11,5,23,32.6,26.6,87,22,4.9,4,135,2,SE
2009-11-06,2009,11,6,24,30.8,26,88,6,1.4,5,180,2,S 
2009-11-07,2009,11,7,23,32.2,26.7,85,7,3.8,3,0,0,S 
2009-11-08,2009,11,8,24,32,26.5,89,0,2.5,3,135,2,NW
2009-11-09,2009,11,9,24,31.6,26.6,87,12,5.5,2,0,0,NE
2009-11-10,2009,11,10,23,31.6,25.7,92,0,2.5,3,0,0,S 
2009-11-11,2009,11,11,23,31.4,25.6,88,8888,0.3,3,0,0,NW
2009-11-12,2009,11,12,23,31,26.5,85,2,2,3,315,2,NW
2009-11-13,2009,11,13,24,33,26,87,30,5.7,5,0,0,N 
2009-11-14,2009,11,14,23,30.4,24.9,94,9,1.8,8,180,2,E 
2009-11-15,2009,11,15,23,30.4,24.3,94,18,0,0,0,0,N 
2009-11-16,2009,11,16,23,33,26.1,83,1,0,4,0,0,N 
2009-11-17,2009,11,17,23,33,26.5,86,0,7.9,5,135,3,N 
2009-11-18,2009,11,18,23,31,25.7,94,1,1.8,3,0,0,N 
2009-11-19,2009,11,19,22,30,25.4,92,4,1.8,3,0,0,SE
2009-11-20,2009,11,20,21,30,24.9,96,1,0,3,0,0,NW
2009-11-21,2009,11,21,21,30,24.9,90,16,0.3,5,0,0,SE
2009-11-22,2009,11,22,22,30.6,26.3,94,12,2.8,7,180,4,S 
2009-11-23,2009,11,23,21,30.4,24.7,95,16,1.6,4,0,0,N 
2009-11-24,2009,11,24,24,31,26,94,13,1.9,2,0,0,E 
2009-11-25,2009,11,25,21,31.4,26.8,90,0,0.9,3,0,0,S 
2009-11-26,2009,11,26,21,31.4,26.2,95,0,5.2,7,180,2,S 
2009-11-27,2009,11,27,21,31.8,26.3,85,1,3.6,3,90,2,S 
2009-11-28,2009,11,28,23,35.4,25.9,88,0,5.4,4,180,3,E 
2009-11-29,2009,11,29,23,31.2,25.9,85,13,4.5,3,135,2,E 
2009-11-30,2009,11,30,22,31.6,26,82,9,5,3,180,2,E 
2009-12-01,2009,12,1,22,33,26.2,85,0,4.9,6,270,2,N 
2009-12-02,2009,12,2,23,32.8,24.8,94,12,0.3,5,135,2,S 
2009-12-03,2009,12,3,22,29.2,24.6,94,5,1.1,3,0,0,SE
2009-12-04,2009,12,4,24,32.6,26.3,87,13,5.6,4,135,2,E 
2009-12-05,2009,12,5,23,30.6,25.1,89,35,4.1,7,135,3,S 
2009-12-06,2009,12,6,23,31.4,25.6,88,36,4,5,0,0,S 
2009-12-07,2009,12,7,23,31.4,26.1,88,8888,5.2,4,0,0,N 
2009-12-08,2009,12,8,23,32.6,25.9,88,10,5.6,4,90,3,W 
2009-12-09,2009,12,9,23,32.6,26.7,80,9,8,3,135,3,SE
2009-12-10,2009,12,10,24,33.4,27,81,0,6.2,3,0,0,S 
2009-12-11,2009,12,11,23,33.6,27.1,84,20,7.7,4,90,2,SE
