-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2005 through 06/30/2025 in LST
Location: latitude  4.514   longitude 95.7458 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 43.25 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN               MERRA-2 Temperature at 2 Meters Minimum (C) 
T2M_MAX               MERRA-2 Temperature at 2 Meters Maximum (C) 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
PRECTOTCORR           MERRA-2 Precipitation Corrected (mm/day) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (kW-hr/m^2/day) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
WS10M_MAX             MERRA-2 Wind Speed at 10 Meters Maximum (m/s) 
WD10M                 MERRA-2 Wind Direction at 10 Meters (Degrees) 
-END HEADER-
YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,RH2M,PRECTOTCORR,ALLSKY_SFC_SW_DWN,WS10M,WS10M_MAX,WD10M
2008,2,24,27.03,29.25,28.18,72.45,0.69,5.56,2.51,4.0,172.1
2008,2,25,26.17,27.77,27.25,77.58,2.81,4.75,2.29,4.74,217.1
2008,2,26,25.89,28.62,27.37,77.1,0.64,6.04,2.21,3.64,208.0
2008,2,27,27.34,28.64,27.95,75.87,2.34,5.43,2.39,4.33,199.0
2008,2,28,26.61,28.13,27.43,76.28,2.73,5.2,2.59,4.53,220.3
2008,2,29,26.39,28.02,27.11,76.66,13.62,4.98,3.1,4.47,204.9
2008,3,1,25.9,27.65,26.79,82.72,10.88,4.71,4.08,5.71,197.7
2008,3,2,26.45,28.66,27.26,79.39,10.24,5.65,2.62,3.94,194.6
2008,3,3,26.03,28.11,26.98,81.18,10.39,4.25,2.66,3.82,151.4
2008,3,4,25.42,27.81,26.67,81.55,5.79,3.73,3.17,5.0,166.3
2008,3,5,25.62,27.66,26.52,79.39,10.62,4.05,1.96,3.13,157.3
2008,3,6,25.79,28.54,27.03,80.56,9.71,5.96,2.65,4.64,189.4
2008,3,7,25.6,27.18,26.39,84.43,6.16,5.62,2.15,3.12,255.0
2008,3,8,26.33,27.34,26.84,86.14,11.44,4.49,4.34,7.33,158.0
2008,3,9,26.23,27.33,26.83,86.35,11.53,6.36,4.3,6.75,152.2
2008,3,10,25.88,27.4,26.54,84.71,7.9,5.03,3.33,5.23,218.9
2008,3,11,25.96,28.85,27.5,78.14,3.12,6.07,3.24,4.96,290.2
2008,3,12,26.45,30.82,28.47,74.16,18.59,6.0,3.89,4.61,354.1
2008,3,13,26.73,28.51,27.6,84.55,15.19,6.43,4.48,6.08,135.8
2008,3,14,26.22,28.2,27.18,84.75,10.46,4.13,3.64,6.47,241.5
2008,3,15,26.06,28.01,27.04,85.42,7.06,5.89,3.92,5.77,190.5
2008,3,16,26.5,28.48,27.49,84.38,11.93,6.81,3.75,5.47,219.2
2008,3,17,26.77,29.45,27.57,83.1,53.65,4.58,4.77,8.16,265.3
2008,3,18,26.19,27.83,26.92,86.44,32.84,5.12,6.58,8.03,283.6
2008,3,19,26.12,27.86,27.06,80.0,7.59,3.7,2.9,4.12,307.5
2008,3,20,26.32,28.08,26.94,83.56,7.05,5.24,2.6,4.73,229.8
2008,3,21,26.25,27.37,26.95,89.7,19.27,6.4,5.21,7.6,216.7
2008,3,22,26.73,28.06,27.28,84.99,51.09,3.99,3.59,4.57,301.9
2008,3,23,26.16,28.16,27.18,81.36,6.87,6.64,2.45,3.38,282.7
2008,3,24,26.41,27.98,27.21,83.24,28.07,6.24,3.13,4.37,201.6
2008,3,25,25.85,26.67,26.29,89.09,50.11,6.71,6.29,11.6,171.3
2008,3,26,25.72,27.45,26.66,85.89,10.65,3.68,5.96,8.82,140.9
2008,3,27,25.97,28.13,27.2,82.87,2.97,7.02,5.43,7.27,135.3
2008,3,28,26.71,29.19,27.96,80.37,4.64,7.11,3.68,4.43,155.1
2008,3,29,27.05,27.97,27.49,85.21,10.15,6.83,2.58,2.91,213.9
2008,3,30,26.94,28.23,27.41,82.25,4.81,3.32,2.36,3.45,262.8
2008,3,31,26.6,29.28,27.82,74.11,0.05,7.51,2.07,3.13,236.2
2008,4,1,27.36,28.75,28.09,73.31,0.7,7.23,2.03,2.98,214.0
2008,4,2,27.59,28.62,28.13,75.99,0.91,6.68,2.06,3.52,255.0
2008,4,3,27.28,28.88,28.05,79.15,1.15,6.16,3.51,5.21,301.1
2008,4,4,26.74,30.16,28.35,77.61,0.78,6.33,4.19,5.71,316.6
2008,4,5,26.0,27.52,26.78,83.24,2.45,6.07,3.78,5.36,245.6
2008,4,6,25.79,27.04,26.53,86.11,5.68,5.92,2.39,3.63,196.8
2008,4,7,25.89,27.78,26.93,81.72,9.58,6.27,1.78,3.01,214.0
2008,4,8,26.65,27.56,27.13,83.88,8.37,5.75,2.8,3.86,255.6
2008,4,9,25.87,27.47,26.82,85.18,6.44,5.93,2.22,2.82,236.4
2008,4,10,26.71,28.17,27.36,84.29,7.28,3.94,4.11,5.29,296.9
2008,4,11,26.59,27.36,26.86,88.04,16.11,5.11,5.66,8.3,274.9
2008,4,12,26.27,27.57,26.91,88.01,28.37,5.06,4.7,7.32,283.0
2008,4,13,26.27,28.2,27.15,81.84,9.88,5.25,2.31,3.43,261.6
2008,4,14,26.15,26.9,26.58,88.83,21.98,5.47,3.92,5.7,205.8
2008,4,15,25.91,26.85,26.48,84.93,24.46,5.14,2.53,3.62,207.6
2008,4,16,26.4,28.14,27.32,80.44,4.19,5.77,2.81,4.43,275.7
2008,4,17,26.61,27.26,26.98,83.41,6.64,5.01,2.84,4.25,242.6
2008,4,18,26.13,27.36,26.89,84.57,3.65,5.28,3.19,4.0,259.8
2008,4,19,26.38,26.88,26.65,88.21,3.63,5.48,3.96,4.99,248.9
2008,4,20,26.08,27.13,26.67,88.93,8.25,5.75,5.11,7.44,255.4
2008,4,21,25.86,27.66,26.84,85.44,8.15,4.38,3.06,5.01,258.9
2008,4,22,26.64,27.5,27.08,88.57,22.9,4.02,5.35,6.53,286.7
2008,4,23,25.93,26.94,26.58,89.54,37.53,2.67,6.15,10.28,242.2
2008,4,24,25.62,27.57,26.54,87.51,3.02,4.35,4.02,4.53,189.8
2008,4,25,26.12,27.64,26.67,87.51,15.27,3.02,3.57,4.02,169.5
2008,4,26,26.06,27.98,27.09,83.39,6.66,5.53,2.59,3.82,161.6
2008,4,27,26.67,28.71,27.5,81.55,0.42,6.1,1.46,2.89,266.6
2008,4,28,26.97,28.2,27.65,82.33,0.43,5.28,2.08,2.9,278.6
2008,4,29,26.72,28.02,27.46,80.42,0.54,5.32,1.41,2.4,214.5
2008,4,30,26.85,28.36,27.62,81.53,0.25,6.08,2.0,2.59,197.1
2008,5,1,26.93,28.2,27.51,82.74,2.68,6.5,2.18,3.44,198.2
2008,5,2,26.71,28.51,27.7,82.96,2.69,5.88,3.26,5.92,186.3
2008,5,3,27.28,28.85,28.04,78.01,1.81,6.71,2.35,2.94,186.4
2008,5,4,26.99,28.75,27.89,81.05,9.41,6.09,2.41,2.84,165.9
2008,5,5,27.11,28.7,27.96,81.27,14.78,4.06,1.66,2.33,207.8
2008,5,6,26.81,28.38,27.61,80.77,1.95,6.08,1.78,3.08,226.8
2008,5,7,26.5,27.76,27.32,84.68,1.97,4.32,3.04,3.75,166.9
2008,5,8,27.17,27.82,27.44,83.55,1.79,6.63,2.68,3.83,180.1
2008,5,9,26.55,27.63,27.14,83.88,1.81,4.2,2.86,3.73,220.1
2008,5,10,26.18,27.5,26.8,85.23,3.23,1.96,3.42,4.14,231.1
2008,5,11,25.94,27.09,26.46,86.49,8.03,2.11,4.86,6.32,201.9
2008,5,12,25.78,27.84,26.89,84.17,5.16,4.05,3.43,4.78,184.2
2008,5,13,26.49,27.69,27.09,82.93,2.0,6.08,2.19,3.15,193.6
2008,5,14,26.29,27.71,27.11,82.95,0.39,6.61,2.77,3.34,169.9
2008,5,15,26.63,28.05,27.47,82.22,0.42,6.68,3.36,4.17,172.3
2008,5,16,27.07,28.8,27.96,79.35,0.36,6.39,3.42,4.46,172.3
2008,5,17,27.08,28.98,27.97,76.37,0.01,6.49,2.55,3.41,184.6
2008,5,18,27.04,28.77,27.92,78.28,0.09,5.67,2.96,3.81,177.2
2008,5,19,26.99,29.46,28.26,77.71,0.21,6.46,2.95,3.68,170.7
2008,5,20,27.13,28.87,27.93,78.06,0.32,5.29,1.86,2.6,209.7
2008,5,21,27.17,29.57,28.31,76.47,0.19,5.9,2.49,3.98,305.4
2008,5,22,27.44,30.1,28.54,75.59,5.45,5.53,2.36,4.28,270.5
2008,5,23,25.98,27.97,27.25,84.06,14.5,4.98,3.21,3.92,234.6
2008,5,24,25.69,27.01,26.32,86.71,3.16,4.05,3.16,4.75,206.7
2008,5,25,24.79,25.63,25.32,86.12,1.03,4.06,1.41,2.14,233.8
2008,5,26,25.63,28.7,27.31,79.51,0.77,5.8,2.6,5.05,303.1
2008,5,27,26.54,30.29,28.35,76.35,0.32,6.4,3.12,4.15,299.5
2008,5,28,26.79,27.92,27.43,80.43,0.97,5.83,2.04,2.57,256.7
2008,5,29,26.3,27.52,27.07,78.12,1.06,4.58,1.94,3.32,145.3
2008,5,30,26.75,29.66,28.0,75.08,2.68,4.43,2.2,4.44,283.7
2008,5,31,26.34,29.51,27.8,76.6,0.55,6.09,2.01,3.56,251.9
2008,6,1,26.38,28.12,27.21,83.56,2.11,5.63,3.2,4.34,249.4
2008,6,2,26.05,26.57,26.29,87.23,3.75,5.03,3.16,4.58,246.2
2008,6,3,26.1,28.71,27.51,80.97,19.99,5.57,2.56,4.62,288.1
2008,6,4,26.83,28.29,27.59,83.5,6.82,5.53,3.42,4.55,283.9
2008,6,5,26.69,27.26,27.02,87.89,11.7,3.52,4.66,5.87,266.2
2008,6,6,26.37,27.42,26.92,85.64,15.83,5.08,4.14,5.3,203.8
2008,6,7,25.99,27.84,26.9,86.65,19.09,2.96,3.94,4.78,239.4
2008,6,8,25.64,27.66,26.78,83.08,3.1,3.36,3.23,4.48,151.3
2008,6,9,26.56,27.92,27.17,80.11,26.65,5.76,2.42,4.62,206.6
2008,6,10,26.02,27.21,26.71,81.84,8.48,4.82,3.16,4.26,188.0
2008,6,11,25.49,27.4,26.51,83.02,11.16,2.31,5.32,6.84,195.4
2008,6,12,26.62,28.85,27.63,74.16,3.62,4.82,3.81,5.05,212.2
2008,6,13,26.62,28.06,27.34,76.7,0.41,4.65,2.75,3.36,179.3
2008,6,14,26.71,28.52,27.58,77.83,1.65,5.9,2.54,3.01,204.6
2008,6,15,26.4,27.59,27.04,82.22,2.45,5.7,2.33,2.91,218.3
2008,6,16,26.01,28.82,27.5,72.4,0.45,6.25,2.04,4.03,259.2
2008,6,17,26.71,29.64,28.18,74.57,0.43,6.25,2.18,3.53,305.9
2008,6,18,26.51,27.98,27.37,80.54,0.97,5.84,1.97,3.05,241.2
2008,6,19,26.24,28.22,27.27,80.58,1.07,5.48,2.41,3.46,263.8
2008,6,20,26.63,27.35,27.01,82.82,1.27,5.42,2.31,3.52,241.1
2008,6,21,26.9,28.15,27.51,78.18,1.16,6.55,1.42,2.1,249.6
2008,6,22,26.54,28.03,27.1,83.55,1.9,3.02,2.7,4.05,213.5
2008,6,23,26.15,27.5,26.91,81.49,4.34,5.62,2.45,3.5,266.9
2008,6,24,26.37,28.6,27.18,76.07,4.85,3.22,2.12,4.11,281.0
2008,6,25,25.59,27.02,26.45,84.5,3.96,4.51,2.69,4.81,224.2
2008,6,26,25.91,27.74,26.82,75.68,0.8,3.77,1.77,3.04,249.3
2008,6,27,26.39,29.23,27.78,73.51,0.49,5.79,2.01,2.87,275.8
2008,6,28,26.45,30.12,27.84,79.53,9.78,6.49,2.73,3.53,248.1
2008,6,29,27.09,28.5,27.61,82.79,4.43,4.98,2.78,3.73,284.6
2008,6,30,26.79,28.42,27.54,81.88,2.21,5.09,3.2,4.1,282.0
2008,7,1,26.05,28.42,27.3,79.41,1.23,6.17,2.63,3.51,213.0
2008,7,2,26.69,28.27,27.47,80.37,9.13,5.26,2.9,3.8,265.1
2008,7,3,26.28,27.76,26.78,79.31,2.71,2.85,2.75,3.57,194.8
2008,7,4,25.85,29.64,27.79,75.49,1.23,5.88,2.63,3.71,235.9
2008,7,5,26.41,29.43,27.76,77.99,0.87,6.35,2.08,3.36,225.6
2008,7,6,27.02,28.12,27.63,80.06,0.57,6.18,2.04,2.49,217.2
2008,7,7,26.63,28.1,27.39,82.92,0.86,2.96,2.59,4.21,248.5
2008,7,8,25.55,26.6,26.06,85.42,0.45,4.97,2.58,4.43,205.9
2008,7,9,25.23,25.69,25.49,88.49,1.1,1.43,2.88,4.5,204.0
2008,7,10,25.38,26.9,26.14,82.57,0.39,4.07,2.96,3.66,171.8
2008,7,11,25.79,29.5,27.72,74.92,0.76,6.34,2.35,3.4,237.2
2008,7,12,26.91,28.88,27.87,78.11,11.69,6.02,3.58,4.97,282.5
2008,7,13,25.94,27.22,26.62,83.3,5.42,5.24,2.99,4.13,220.2
2008,7,14,25.78,27.57,26.65,80.58,2.04,4.06,2.12,3.42,199.3
2008,7,15,25.98,28.19,26.98,83.09,8.95,3.67,3.97,6.47,251.9
2008,7,16,25.64,27.12,26.59,88.22,27.89,5.31,5.6,9.68,258.8
2008,7,17,25.55,27.13,26.4,84.24,20.76,2.94,4.08,6.95,265.2
2008,7,18,25.37,26.88,26.07,86.7,13.02,4.57,2.95,4.57,209.7
2008,7,19,25.77,26.83,26.29,85.04,7.29,4.67,2.27,3.97,236.1
2008,7,20,25.54,26.97,26.29,84.36,7.82,3.58,2.65,4.88,152.7
2008,7,21,25.19,26.46,25.91,85.72,3.0,5.36,4.39,5.31,159.5
2008,7,22,25.54,28.03,26.86,83.49,1.6,5.43,4.03,5.54,153.6
2008,7,23,25.51,26.5,26.07,84.85,4.41,3.71,3.31,4.65,172.6
2008,7,24,25.2,25.95,25.66,85.36,8.91,2.94,2.48,4.13,271.6
2008,7,25,25.04,26.2,25.61,87.51,4.9,3.68,3.61,5.2,197.3
2008,7,26,25.41,26.98,26.27,81.66,1.37,4.71,2.47,3.72,199.9
2008,7,27,25.69,28.76,27.11,71.49,1.66,3.97,2.54,3.76,122.5
2008,7,28,26.62,28.58,27.38,70.33,0.01,6.19,1.48,2.24,207.1
2008,7,29,25.41,28.44,26.95,74.97,0.0,6.31,2.1,2.87,179.8
2008,7,30,25.7,28.39,27.15,78.98,0.05,6.54,2.27,2.96,156.5
2008,7,31,26.29,28.56,27.46,81.31,0.94,5.57,2.84,3.87,160.7
2008,8,1,26.59,28.8,27.61,81.41,0.87,6.76,3.25,4.31,163.6
2008,8,2,26.7,28.12,27.44,80.99,7.01,5.18,2.48,3.12,168.9
2008,8,3,25.76,26.94,26.27,84.83,8.93,2.71,3.36,4.05,241.1
2008,8,4,25.67,28.88,27.35,75.87,0.06,6.22,2.28,3.78,151.4
2008,8,5,26.14,27.89,26.92,80.59,0.43,6.09,2.08,2.96,175.1
2008,8,6,25.14,27.31,26.21,82.09,1.31,4.67,3.31,4.68,202.7
2008,8,7,25.2,27.2,26.32,83.18,0.8,5.21,2.87,4.11,202.4
2008,8,8,25.86,27.8,26.88,81.42,0.72,5.11,2.99,3.7,189.8
2008,8,9,26.02,28.2,27.17,79.65,0.18,6.79,2.9,3.72,204.0
2008,8,10,26.8,28.72,27.63,77.37,0.15,6.86,2.32,3.27,258.4
2008,8,11,26.54,28.38,27.32,77.13,0.11,4.37,1.58,2.38,210.1
2008,8,12,25.88,28.45,27.17,78.58,0.04,5.82,1.83,2.57,175.9
2008,8,13,26.42,28.73,27.63,77.11,0.04,6.87,1.59,2.22,167.7
2008,8,14,26.39,27.75,27.15,81.49,0.19,6.8,1.48,2.25,228.0
2008,8,15,25.91,28.3,27.13,80.92,0.82,6.83,2.42,3.77,182.9
2008,8,16,26.51,29.22,27.63,73.18,1.27,5.55,2.31,3.86,209.6
2008,8,17,27.32,29.36,28.13,75.82,1.23,5.94,2.86,5.28,292.2
2008,8,18,26.51,28.69,27.45,79.0,2.11,4.49,2.44,4.41,282.6
2008,8,19,26.34,28.96,27.58,79.25,10.99,6.29,2.23,3.41,202.8
2008,8,20,26.15,27.2,26.79,85.42,19.39,5.93,4.44,5.96,275.1
2008,8,21,25.86,28.14,27.05,82.96,28.49,2.14,6.14,7.88,297.0
2008,8,22,25.61,26.89,26.23,82.01,6.07,4.1,3.96,4.83,298.6
2008,8,23,25.42,26.7,26.16,83.7,6.23,4.27,3.25,5.25,269.9
2008,8,24,25.3,26.9,26.18,85.01,5.69,5.37,2.75,3.86,265.7
2008,8,25,25.04,27.32,26.32,83.53,24.45,5.13,2.88,5.28,250.9
2008,8,26,26.13,27.52,26.87,85.26,14.92,5.25,6.17,7.11,268.8
2008,8,27,25.6,26.67,26.14,86.11,67.79,5.19,5.23,5.92,244.9
2008,8,28,25.23,26.33,25.85,85.67,40.12,2.52,3.0,3.96,251.7
2008,8,29,25.28,26.42,25.83,85.22,10.54,4.33,3.57,4.45,288.1
2008,8,30,25.3,27.74,26.65,82.66,2.33,5.73,3.97,5.01,305.5
2008,8,31,26.35,29.32,27.75,78.93,1.15,6.47,3.61,4.72,315.5
2008,9,1,26.15,28.57,27.49,82.22,4.72,5.96,4.55,5.87,307.3
2008,9,2,25.44,27.18,26.31,85.37,12.44,3.94,2.35,3.96,253.0
2008,9,3,24.89,26.27,25.64,86.33,11.03,4.68,1.88,3.01,208.9
2008,9,4,25.36,27.84,26.53,82.31,5.3,5.37,3.27,5.11,244.7
2008,9,5,25.2,25.81,25.41,87.57,19.93,2.14,3.67,5.16,273.6
2008,9,6,24.88,27.01,25.87,78.86,0.66,3.03,1.78,2.99,170.6
2008,9,7,25.33,27.32,26.38,77.07,1.04,5.84,2.28,2.89,218.5
2008,9,8,25.51,28.26,26.84,74.17,2.66,5.99,1.8,3.5,297.8
2008,9,9,25.87,28.71,27.19,75.43,3.18,6.48,3.03,4.09,311.0
2008,9,10,25.53,26.65,26.17,82.87,10.95,5.39,2.71,4.0,237.6
2008,9,11,25.33,26.88,26.1,85.86,4.71,5.85,4.14,5.61,162.0
2008,9,12,25.51,26.71,26.02,86.09,4.43,6.22,3.42,3.95,175.4
2008,9,13,24.95,26.31,25.63,83.69,4.64,3.2,2.02,3.74,248.8
2008,9,14,25.59,27.76,26.67,79.21,0.86,6.19,2.12,2.98,176.2
2008,9,15,25.2,27.11,26.15,83.33,2.7,5.79,3.4,4.19,178.5
2008,9,16,25.13,27.72,26.47,73.25,0.09,6.0,2.05,2.83,169.3
2008,9,17,25.53,28.15,26.92,77.8,0.25,5.56,2.25,3.33,177.3
2008,9,18,26.47,28.39,27.27,79.67,1.54,5.9,2.79,4.2,177.9
2008,9,19,26.3,27.61,26.89,85.44,2.63,5.04,3.8,5.03,165.3
2008,9,20,26.16,26.99,26.55,84.23,1.51,5.17,1.85,2.52,183.5
2008,9,21,25.87,26.87,26.41,85.37,0.68,6.24,2.77,4.55,161.9
2008,9,22,25.62,28.56,27.21,75.49,0.18,6.89,2.42,3.64,188.5
2008,9,23,26.34,27.99,27.11,80.38,0.04,7.14,2.55,3.35,271.6
2008,9,24,26.13,28.01,26.96,79.49,2.04,6.52,2.18,3.68,186.7
2008,9,25,26.12,27.37,26.68,81.5,6.06,5.53,1.85,2.85,209.6
2008,9,26,25.84,26.71,26.24,83.74,3.46,6.61,2.28,3.74,164.8
2008,9,27,25.82,27.6,26.82,83.92,1.83,6.51,3.35,4.08,162.9
2008,9,28,26.15,27.56,26.8,83.59,2.76,5.97,3.2,4.14,219.3
2008,9,29,25.62,27.08,26.41,85.12,9.33,2.16,4.29,6.46,254.9
2008,9,30,25.71,26.64,26.23,82.36,13.59,2.05,4.19,5.9,300.3
2008,10,1,25.78,29.35,27.4,71.94,0.89,6.55,1.74,2.75,260.1
2008,10,2,26.36,28.75,27.51,79.44,0.47,5.76,2.71,4.51,283.9
2008,10,3,25.65,27.47,26.76,83.93,1.48,6.52,2.18,2.97,246.4
2008,10,4,25.2,27.27,26.33,81.5,3.29,4.92,2.11,3.37,179.1
2008,10,5,25.66,27.33,26.58,83.01,7.05,5.72,3.8,6.68,225.3
2008,10,6,25.68,26.47,26.04,84.75,4.52,4.03,3.56,6.71,248.3
2008,10,7,25.54,27.96,26.76,79.37,2.73,6.0,2.2,3.62,257.0
2008,10,8,26.25,28.89,27.57,79.01,4.9,6.43,3.8,4.96,306.4
2008,10,9,26.63,29.35,27.84,75.83,6.04,5.35,2.63,3.94,7.2
2008,10,10,26.34,28.57,27.31,81.32,8.54,4.93,3.37,6.23,204.7
2008,10,11,26.13,27.39,26.68,86.68,5.2,3.62,3.51,4.82,180.0
2008,10,12,26.29,27.66,26.96,85.37,3.91,5.59,3.75,4.78,241.3
2008,10,13,25.8,27.86,26.96,82.92,1.39,5.22,3.16,4.43,295.8
2008,10,14,26.57,29.88,28.23,78.02,1.13,5.76,3.62,5.51,307.6
2008,10,15,26.85,29.27,28.06,81.95,6.17,4.46,4.61,6.63,300.7
2008,10,16,26.33,28.81,27.22,84.11,0.87,5.3,2.68,4.49,249.9
2008,10,17,26.03,27.36,26.79,86.02,5.92,5.6,3.24,4.37,249.4
2008,10,18,25.72,27.31,26.61,85.07,6.93,4.49,3.11,4.47,195.5
2008,10,19,26.24,27.69,26.97,87.13,15.3,4.77,4.7,9.1,254.4
2008,10,20,25.79,27.01,26.28,86.57,16.38,2.24,4.91,9.35,274.0
2008,10,21,25.79,27.81,26.74,84.88,10.01,3.67,4.38,6.71,275.9
2008,10,22,25.86,27.58,26.58,82.08,4.76,5.15,2.78,3.44,288.4
2008,10,23,26.16,29.97,28.01,72.78,0.64,6.23,2.67,3.73,314.9
2008,10,24,26.74,29.02,27.95,71.96,0.5,4.35,2.99,4.4,348.4
2008,10,25,26.54,30.02,28.1,65.87,0.04,4.68,2.53,3.92,330.2
2008,10,26,26.18,28.94,27.66,75.84,0.01,6.49,2.06,3.56,172.7
2008,10,27,27.01,30.25,28.29,71.31,0.17,6.87,1.68,3.32,279.9
2008,10,28,26.44,29.66,27.93,76.86,1.8,5.75,3.46,5.06,312.9
2008,10,29,26.25,27.03,26.65,77.88,4.61,4.51,1.7,3.68,225.5
2008,10,30,25.96,27.87,26.81,78.06,4.2,2.38,2.05,3.32,207.6
2008,10,31,25.71,26.87,26.12,84.63,7.11,5.78,2.94,3.71,209.0
2008,11,1,25.54,27.14,26.25,85.65,24.98,1.78,3.3,4.9,255.7
2008,11,2,24.88,26.71,25.93,83.59,3.51,5.5,2.23,2.95,218.2
2008,11,3,25.47,28.63,26.94,80.96,0.27,6.41,2.65,3.67,165.6
2008,11,4,25.47,27.33,26.51,76.99,0.95,6.17,2.48,4.08,165.9
2008,11,5,26.54,28.47,27.55,79.98,1.53,5.62,2.24,3.99,264.8
2008,11,6,26.95,28.86,27.86,78.25,0.32,6.15,3.61,4.09,300.2
2008,11,7,26.72,29.33,28.01,75.13,0.22,6.68,2.92,3.55,289.7
2008,11,8,26.85,29.24,27.83,78.19,3.15,4.79,3.29,3.98,294.0
2008,11,9,26.13,27.28,26.74,83.14,4.88,2.8,2.9,4.72,188.4
2008,11,10,25.66,27.72,26.62,86.54,19.9,2.19,5.44,7.23,184.5
2008,11,11,25.34,26.72,26.19,84.5,2.85,3.86,2.98,4.03,166.6
2008,11,12,25.96,29.68,27.81,74.66,4.39,6.37,2.78,4.64,304.7
2008,11,13,26.98,28.43,27.7,80.08,18.48,5.2,3.83,4.99,295.7
2008,11,14,26.61,28.37,27.47,82.68,16.52,4.62,4.75,5.7,293.8
2008,11,15,26.47,28.04,27.22,84.75,19.03,3.36,4.63,6.07,276.1
2008,11,16,26.86,27.57,27.14,85.37,18.46,4.5,4.43,5.42,286.9
2008,11,17,26.44,29.82,28.01,76.87,3.55,5.0,2.38,3.63,294.2
2008,11,18,26.04,27.17,26.63,85.81,2.71,3.81,2.92,5.3,222.8
2008,11,19,25.95,28.45,26.92,84.02,4.3,4.82,2.92,4.69,214.7
2008,11,20,25.86,27.07,26.49,88.65,4.43,4.7,4.39,7.11,187.7
2008,11,21,25.56,26.47,25.97,87.8,7.33,4.53,3.42,4.32,179.0
2008,11,22,25.7,27.59,26.61,85.72,29.8,3.6,2.78,4.18,185.8
2008,11,23,26.1,26.66,26.39,84.7,6.58,3.96,2.45,4.04,293.1
2008,11,24,26.16,27.99,26.97,84.02,29.9,2.56,4.26,5.42,308.6
2008,11,25,26.12,27.59,26.66,84.4,48.43,1.36,4.96,5.94,301.9
2008,11,26,26.2,27.25,26.74,83.82,42.76,2.98,3.89,5.92,286.6
2008,11,27,25.8,27.21,26.53,82.81,26.05,3.5,2.43,4.27,209.4
2008,11,28,25.51,28.21,26.76,80.8,17.56,4.28,2.95,4.39,138.4
2008,11,29,26.17,27.71,26.7,85.32,15.99,4.23,3.19,5.22,163.9
2008,11,30,25.78,26.57,26.12,88.45,26.03,2.83,3.57,5.42,155.9
2008,12,1,25.74,26.88,26.38,87.85,8.79,1.59,4.46,5.9,139.4
2008,12,2,25.18,26.24,25.6,89.57,15.84,1.39,3.57,4.45,135.7
2008,12,3,25.2,27.13,26.04,88.66,10.46,2.52,3.88,4.41,152.6
2008,12,4,25.32,26.99,26.12,88.22,7.22,4.4,3.75,4.89,196.8
2008,12,5,25.65,26.55,26.07,88.69,13.08,3.44,3.92,5.23,239.9
2008,12,6,25.52,27.13,26.22,86.99,5.33,4.51,3.53,5.54,252.3
2008,12,7,25.72,26.64,26.09,88.0,28.75,2.71,4.46,7.36,207.1
2008,12,8,25.58,27.93,26.37,84.72,12.33,3.78,2.77,4.74,209.9
2008,12,9,25.5,27.49,26.48,84.34,4.06,5.48,2.69,3.72,271.5
2008,12,10,25.81,27.41,26.79,78.5,3.7,4.79,2.03,3.46,74.8
2008,12,11,25.38,26.83,26.11,82.0,13.97,3.21,2.27,3.83,344.3
2008,12,12,25.37,27.46,26.41,82.58,6.75,4.15,2.93,4.3,125.7
2008,12,13,25.46,26.78,26.19,87.48,24.15,4.02,3.23,4.77,178.1
2008,12,14,25.3,27.51,26.33,83.25,7.93,4.2,2.47,3.59,190.8
2008,12,15,25.36,26.92,26.24,86.35,7.85,5.52,2.95,3.44,174.9
2008,12,16,24.93,26.54,25.97,90.02,16.12,4.66,4.86,9.12,212.8
2008,12,17,24.83,27.7,26.48,82.32,2.29,4.48,2.22,4.04,260.9
2008,12,18,26.14,29.79,27.74,74.97,0.14,5.87,1.85,2.89,107.1
2008,12,19,25.74,28.42,27.05,78.26,2.31,5.84,2.21,3.78,112.8
2008,12,20,26.18,30.52,28.18,75.37,0.82,6.23,2.36,4.64,27.9
2008,12,21,26.43,30.26,28.23,73.07,0.79,5.98,2.42,3.96,15.7
2008,12,22,26.76,29.68,28.15,74.49,6.26,5.62,2.25,3.77,282.8
2008,12,23,25.78,28.47,26.98,82.9,56.37,5.29,4.62,7.14,156.9
2008,12,24,25.24,26.06,25.56,88.55,27.75,2.81,2.73,4.61,224.1
2008,12,25,25.14,27.87,26.33,81.35,9.91,3.49,2.46,3.26,128.5
2008,12,26,25.73,27.63,26.87,78.36,2.05,5.44,1.78,2.96,218.4
2008,12,27,26.57,28.21,27.45,78.49,2.61,6.16,2.26,3.28,278.8
2008,12,28,26.67,29.22,27.86,74.69,2.18,5.12,2.44,3.42,314.1
2008,12,29,26.25,28.05,26.88,77.04,6.15,3.76,2.06,3.54,151.4
2008,12,30,26.05,28.74,27.3,75.1,13.32,5.56,1.99,3.53,254.5
